date,country,operator,channel,pod_fill_rate,endpoint_requests,bid_requests,bid_responses,bid_wons,impressions,revenue,requested_pod_duration,filled_pod_duration,delivered_pod_duration
19-03-22,SE,Op_002,Channel_001,0.08,3250,177684,18310,2020,1010,9.86,123.78,20.16,10.08
19-03-22,AT,Op_002,Channel_001,0.14,474,26298,3655,746,312,4.57,62.84,21.87,8.56
19-03-22,CH,Op_002,Channel_001,0.04,900,50472,6864,384,258,3.21,190.59,11.43,7.92
19-03-22,BZ,Op_002,Channel_001,0.05,900,47388,3504,870,141,1.98,182.13,57.99,9.39
19-03-22,BE,Op_002,Channel_001,0,16,1072,80,0,0,0,152.5,0,0
19-03-22,GI,Op_002,Channel_001,0,8,584,46,0,0,0,183,0,0
19-03-22,PL,Op_002,Channel_001,0,12,596,44,0,0,0,112,0,0
19-03-22,CZ,Op_002,Channel_001,0,8,536,40,0,0,0,152.5,0,0
19-03-22,IN,Op_002,Channel_001,0,4,228,15,0,0,0,61,0,0
19-03-22,HR,Op_002,Channel_001,0,4,162,13,0,0,0,53.5,0,0
19-03-22,MA,Op_002,Channel_001,0,9,441,36,0,0,0,183,0,0
19-03-22,NO,Op_002,Channel_001,0,4,164,12,0,0,0,46,0,0
19-03-22,AL,Op_002,Channel_001,0,3,123,10,0,0,0,51,0,0
19-03-22,LI,Op_002,Channel_001,0,3,270,24,0,0,0,366,0,0
19-03-22,DZ,Op_002,Channel_001,0,4,196,16,0,0,0,122,0,0
19-03-22,RS,Op_002,Channel_001,0,2,114,8,0,0,0,61,0,0
19-03-22,HU,Op_002,Channel_001,0,2,82,6,0,0,0,46,0,0
19-03-22,LU,Op_002,Channel_001,0,2,108,6,0,0,0,122,0,0
19-03-22,JE,Op_002,Channel_001,0,2,46,4,0,0,0,62,0,0
20-03-22,GB,Op_002,Channel_001,0.45,6102,464200,381396,18156,8286,158.6,124.08,116.48,55.38
20-03-22,DE,Op_002,Channel_001,0.38,9693,700650,151200,29676,12039,188.79,184.17,165.75,69.42
20-03-22,ES,Op_002,Channel_001,0.18,10786,633350,81118,15742,6586,89.14,121.64,52.68,22.42
20-03-22,NL,Op_002,Channel_001,0.41,5853,266664,44664,10302,5952,69.78,181.56,125.82,73.8
20-03-22,IT,Op_002,Channel_001,0.1,3538,238262,18876,2962,1386,18.7,61.46,14,6.43
20-03-22,FR,Op_002,Channel_001,0.11,7302,487558,33194,3602,2196,33.46,121.82,22.06,13.48
20-03-22,AU,Op_002,Channel_001,0.19,1694,99110,8007,1304,771,8.5,62.59,20.11,11.77
20-03-22,AT,Op_002,Channel_001,0.13,450,24066,3508,709,281,3.96,60.52,20.34,7.64
20-03-22,SE,Op_002,Channel_001,0.05,3294,175692,14842,1086,550,5.8,120.72,11.04,5.66
20-03-22,CH,Op_002,Channel_001,0.04,288,16306,2225,142,90,1.12,64.18,4.23,2.62
20-03-22,BZ,Op_002,Channel_001,0.03,478,26374,1958,380,52,0.72,127.34,31.8,4.36
20-03-22,GI,Op_002,Channel_001,0,14,710,58,0,0,0,63.29,0,0
20-03-22,BE,Op_002,Channel_001,0,16,864,64,0,0,0,122.26,0,0
20-03-22,IN,Op_002,Channel_001,0,7,455,32,0,0,0,69.71,0,0
20-03-22,MA,Op_002,Channel_001,0,4,268,21,0,0,0,84,0,0
20-03-22,DK,Op_002,Channel_001,0,15,732,54,0,0,0,165,0,0
20-03-22,PL,Op_002,Channel_001,0,8,380,28,0,0,0,107,0,0
20-03-22,HR,Op_002,Channel_001,0,8,324,26,0,0,0,107,0,0
20-03-22,NO,Op_002,Channel_001,0,3,136,10,0,0,0,51,0,0
20-03-22,TN,Op_002,Channel_001,0,2,194,16,0,0,0,244,0,0
20-03-22,BA,Op_002,Channel_001,0,1,97,8,0,0,0,122,0,0
20-03-22,LU,Op_002,Channel_001,0,3,318,24,0,0,0,366,0,0
20-03-22,SI,Op_002,Channel_001,0,1,113,8,0,0,0,122,0,0
20-03-22,RS,Op_002,Channel_001,0,2,226,14,0,0,0,244,0,0
20-03-22,AL,Op_002,Channel_001,0,2,98,8,0,0,0,122,0,0
20-03-22,IM,Op_002,Channel_001,0,1,45,3,0,0,0,61,0,0
20-03-22,SN,Op_002,Channel_001,0,1,49,3,0,0,0,61,0,0
20-03-22,LI,Op_002,Channel_001,0,2,48,4,0,0,0,62,0,0
20-03-22,SM,Op_002,Channel_001,0,3,75,6,0,0,0,93,0,0
21-03-22,DE,Op_002,Channel_001,0.39,2538,227922,50526,10630,4384,68.89,77.03,70.22,30
21-03-22,GB,Op_002,Channel_001,0.36,2119,201261,197075,8888,3115,59.81,77.93,74.26,27.97
21-03-22,ES,Op_002,Channel_001,0.16,10833,800274,107691,22233,7494,110.61,231.75,111.09,37.92
21-03-22,IT,Op_002,Channel_001,0.22,2693,226973,33509,5837,2261,28.52,77.52,42.04,16.8
21-03-22,FR,Op_002,Channel_001,0.1,8070,688521,47145,4980,3171,49.23,235.59,38.67,24.3
21-03-22,NL,Op_002,Channel_001,0.22,1349,78857,8022,2257,1146,15.71,78.35,34.1,17.37
21-03-22,AU,Op_002,Channel_001,0.28,3582,246756,24138,5151,2706,32.91,222.54,120.12,62.82
21-03-22,SE,Op_002,Channel_001,0.08,2366,159890,16410,1414,836,8.72,154.08,19.78,11.82
21-03-22,AT,Op_002,Channel_001,0.14,644,43822,5148,766,344,5.34,155.12,48.4,21.96
21-03-22,CH,Op_002,Channel_001,0.07,801,53622,7509,396,252,3.12,228.84,25.29,16.35
21-03-22,JE,Op_002,Channel_001,0,2,178,148,16,0,0,244,234,0
21-03-22,BE,Op_002,Channel_001,0,12,960,70,0,0,0,183,0,0
21-03-22,DK,Op_002,Channel_001,0,2,212,16,0,0,0,122,0,0
21-03-22,NO,Op_002,Channel_001,0,3,162,12,0,0,0,61,0,0
21-03-22,BR,Op_002,Channel_001,0,6,546,36,0,0,0,274.5,0,0
21-03-22,LU,Op_002,Channel_001,0,4,268,18,0,0,0,153,0,0
21-03-22,GI,Op_002,Channel_001,0,2,194,16,0,0,0,244,0,0
21-03-22,RS,Op_002,Channel_001,0,6,342,24,0,0,0,183,0,0
21-03-22,HR,Op_002,Channel_001,0,2,70,6,0,0,0,46,0,0
21-03-22,AL,Op_002,Channel_001,0,6,150,12,0,0,0,62,0,0
21-03-22,IN,Op_002,Channel_001,0,2,86,6,0,0,0,46,0,0
21-03-22,XK,Op_002,Channel_001,0,2,90,8,0,0,0,122,0,0
21-03-22,TN,Op_002,Channel_001,0,3,147,12,0,0,0,183,0,0
21-03-22,GG,Op_002,Channel_001,0,3,69,6,0,0,0,93,0,0
21-03-22,MA,Op_002,Channel_001,0,1,25,2,0,0,0,31,0,0
21-03-22,CZ,Op_002,Channel_001,0,1,28,2,0,0,0,31,0,0
22-03-22,GB,Op_002,Channel_001,0.4,7704,649404,656934,29541,11994,229.2,206.91,197.37,83.13
22-03-22,DE,Op_002,Channel_001,0.38,7563,583488,141324,29244,12033,182.1,197.19,175.08,74.19
22-03-22,ES,Op_002,Channel_001,0.21,3849,242407,34479,7444,2875,41.02,65.45,34.88,13.67
22-03-22,IT,Op_002,Channel_001,0.26,2816,202245,31117,5804,2525,31.95,65.69,38.29,16.78
22-03-22,FR,Op_002,Channel_001,0.14,8709,624687,44229,5772,3855,60.6,196.86,41.52,27.69
22-03-22,NL,Op_002,Channel_001,0.33,1353,66374,7964,2111,1296,16.38,65.34,34.38,21.38
22-03-22,AU,Op_002,Channel_001,0.19,2374,160132,14484,2074,1124,12.26,144.4,49.26,27.06
22-03-22,SE,Op_002,Channel_001,0.07,1559,89330,7977,687,427,4.65,64.99,7.52,4.66
22-03-22,CH,Op_002,Channel_001,0.13,783,45168,6777,633,393,5.22,196.32,41.1,25.53
22-03-22,AT,Op_002,Channel_001,0.08,694,40804,3934,298,190,3.4,133.48,17.18,10.96
22-03-22,BE,Op_002,Channel_001,0,30,1932,140,0,0,0,146.54,0,0
22-03-22,GI,Op_002,Channel_001,0,27,1251,102,0,0,0,173.34,0,0
22-03-22,IN,Op_002,Channel_001,0,10,850,60,0,0,0,183.2,0,0
22-03-22,MA,Op_002,Channel_001,0,8,584,48,0,0,0,183,0,0
22-03-22,HU,Op_002,Channel_001,0,9,798,60,0,0,0,305.01,0,0
22-03-22,NG,Op_002,Channel_001,0,2,146,12,0,0,0,91.5,0,0
22-03-22,HR,Op_002,Channel_001,0,2,180,16,0,0,0,244,0,0
22-03-22,PL,Op_002,Channel_001,0,6,324,24,0,0,0,183,0,0
22-03-22,NO,Op_002,Channel_001,0,4,216,16,0,0,0,122,0,0
22-03-22,SM,Op_002,Channel_001,0,2,194,14,0,0,0,244,0,0
22-03-22,DZ,Op_002,Channel_001,0,2,98,8,0,0,0,122,0,0
22-03-22,LU,Op_002,Channel_001,0,1,54,4,0,0,0,61,0,0
22-03-22,US,Op_002,Channel_001,0,1,57,4,0,0,0,61,0,0
22-03-22,AD,Op_002,Channel_001,0,2,108,6,0,0,0,122,0,0
22-03-22,BA,Op_002,Channel_001,0,3,75,6,0,0,0,93,0,0
22-03-22,DK,Op_002,Channel_001,0,1,28,2,0,0,0,31,0,0
22-03-22,RS,Op_002,Channel_001,0,1,29,2,0,0,0,31,0,0
23-03-22,GB,Op_002,Channel_001,0.39,2596,221337,215143,9762,3897,76.85,69.82,66.32,27.38
23-03-22,DE,Op_002,Channel_001,0.36,2317,188775,48819,9576,3658,56.31,69.58,62.63,25.15
23-03-22,ES,Op_002,Channel_001,0.21,7606,502684,72716,15208,5768,80.72,137.6,72.62,28.22
23-03-22,IT,Op_002,Channel_001,0.2,5256,401050,49464,9252,3980,49.2,139.88,64.26,27.58
23-03-22,NL,Op_002,Channel_001,0.27,4653,240564,26166,6789,4320,61.44,206.85,87.06,55.14
23-03-22,FR,Op_002,Channel_001,0.14,8751,661593,46779,6225,3939,58.62,207.87,45.33,28.77
23-03-22,AU,Op_002,Channel_001,0.17,2190,143928,13154,1748,942,9.96,141.26,45.26,24.68
23-03-22,SE,Op_002,Channel_001,0.07,1271,78748,7265,721,395,4.3,70.45,9.63,5.22
23-03-22,CH,Op_002,Channel_001,0.24,610,38296,6024,896,600,8.14,142.82,52.34,34.1
23-03-22,AT,Op_002,Channel_001,0.06,600,36820,3328,228,128,2.08,139.56,15.2,8.54
23-03-22,IN,Op_002,Channel_001,0,74,4834,336,0,0,0,140.32,0,0
23-03-22,BE,Op_002,Channel_001,0,24,1452,99,0,0,0,206.25,0,0
23-03-22,DK,Op_002,Channel_001,0,4,372,28,0,0,0,106.75,0,0
23-03-22,HU,Op_002,Channel_001,0,3,214,16,0,0,0,81.33,0,0
23-03-22,NO,Op_002,Channel_001,0,8,380,26,0,0,0,107,0,0
23-03-22,AL,Op_002,Channel_001,0,4,244,20,0,0,0,153,0,0
23-03-22,PL,Op_002,Channel_001,0,3,318,24,0,0,0,366,0,0
23-03-22,RS,Op_002,Channel_001,0,3,339,24,0,0,0,366,0,0
23-03-22,GI,Op_002,Channel_001,0,2,74,6,0,0,0,46,0,0
23-03-22,CZ,Op_002,Channel_001,0,3,84,6,0,0,0,31,0,0
23-03-22,LI,Op_002,Channel_001,0,3,138,12,0,0,0,183,0,0
23-03-22,HR,Op_002,Channel_001,0,3,138,12,0,0,0,183,0,0
23-03-22,DZ,Op_002,Channel_001,0,1,49,4,0,0,0,61,0,0
23-03-22,BA,Op_002,Channel_001,0,4,100,8,0,0,0,62,0,0
23-03-22,IE,Op_002,Channel_001,0,2,108,8,0,0,0,122,0,0
23-03-22,SI,Op_002,Channel_001,0,2,114,8,0,0,0,122,0,0
23-03-22,BR,Op_002,Channel_001,0,1,61,4,0,0,0,61,0,0
23-03-22,NG,Op_002,Channel_001,0,1,25,2,0,0,0,31,0,0
23-03-22,EC,Op_002,Channel_001,0,1,31,2,0,0,0,31,0,0
24-03-22,GB,Op_002,Channel_001,0.4,7380,612738,618405,26157,10362,225.21,203.76,193.59,82.41
24-03-22,DE,Op_002,Channel_001,0.37,4878,385646,106324,18666,7532,121.46,134.9,120.48,49.34
24-03-22,ES,Op_002,Channel_001,0.19,3968,258466,36524,7938,2842,39.88,67.81,36.12,13.16
24-03-22,IT,Op_002,Channel_001,0.18,2635,194273,24291,4322,1735,22.85,67.55,30.26,12.13
24-03-22,NL,Op_002,Channel_001,0.27,2528,127860,13936,3740,2326,33.18,134.96,58.66,36.52
24-03-22,FR,Op_002,Channel_001,0.08,2712,204083,14327,1265,785,12.81,68.98,9.41,5.84
24-03-22,AU,Op_002,Channel_001,0.31,1107,67750,6939,1263,746,7.49,65.58,33.73,20.07
24-03-22,CH,Op_002,Channel_001,0.29,909,54156,9552,2103,1029,14.43,202.98,124.26,58.32
24-03-22,SE,Op_002,Channel_001,0.08,2558,150976,13646,1328,764,8.22,134.02,17.76,10.16
24-03-22,AT,Op_002,Channel_001,0.06,644,39040,3486,282,138,2.22,137.76,17.56,8.58
24-03-22,NO,Op_002,Channel_001,0,10,618,46,0,0,0,70.2,0,0
24-03-22,BZ,Op_002,Channel_001,0,30,1746,132,30,0,0,201.6,60,0
24-03-22,GI,Op_002,Channel_001,0,14,974,80,0,0,0,174.28,0,0
24-03-22,BE,Op_002,Channel_001,0,16,812,60,0,0,0,114.76,0,0
24-03-22,PT,Op_002,Channel_001,0,8,588,44,0,0,0,168,0,0
24-03-22,MA,Op_002,Channel_001,0,4,220,18,0,0,0,68.75,0,0
24-03-22,IN,Op_002,Channel_001,0,5,257,18,0,0,0,55,0,0
24-03-22,AL,Op_002,Channel_001,0,2,146,12,0,0,0,91.5,0,0
24-03-22,PL,Op_002,Channel_001,0,3,162,12,0,0,0,61,0,0
24-03-22,XK,Op_002,Channel_001,0,2,178,16,0,0,0,244,0,0
24-03-22,KR,Op_002,Channel_001,0,6,342,24,0,0,0,183,0,0
24-03-22,GH,Op_002,Channel_001,0,1,49,4,0,0,0,61,0,0
24-03-22,ME,Op_002,Channel_001,0,1,49,4,0,0,0,61,0,0
24-03-22,LU,Op_002,Channel_001,0,2,108,8,0,0,0,122,0,0
24-03-22,DK,Op_002,Channel_001,0,3,162,12,0,0,0,183,0,0
24-03-22,RS,Op_002,Channel_001,0,3,171,12,0,0,0,183,0,0
24-03-22,DZ,Op_002,Channel_001,0,3,75,6,0,0,0,93,0,0
24-03-22,SK,Op_002,Channel_001,0,2,56,4,0,0,0,62,0,0
25-03-22,GB,Op_002,Channel_001,0.43,8556,643860,630531,27306,11829,252.12,183.99,173.97,79.32
25-03-22,DE,Op_002,Channel_001,0.37,2583,186336,51128,7940,3245,52.83,61.22,54.48,22.86
25-03-22,ES,Op_002,Channel_001,0.2,4799,285333,36319,7402,3386,48.91,61.6,26.68,12.47
25-03-22,IT,Op_002,Channel_001,0.28,8778,593505,104520,16440,7359,93.69,185.07,116.85,51.81
25-03-22,NL,Op_002,Channel_001,0.39,3208,147216,20440,5544,3462,46.5,121.94,76.4,47.18
25-03-22,FR,Op_002,Channel_001,0.12,6938,468174,34452,3930,2586,40.2,123.14,23.28,15.22
25-03-22,SE,Op_002,Channel_001,0.09,2830,153028,14376,1596,944,10.22,122.42,19.28,11.28
25-03-22,CH,Op_002,Channel_001,0.29,364,19214,3081,577,359,4.98,59.71,28.15,17.1
25-03-22,AU,Op_002,Channel_001,0.12,4113,242004,20682,2373,1035,11.46,189.42,48.87,21.9
25-03-22,AT,Op_002,Channel_001,0.08,1344,72264,6762,588,333,5.37,182.52,26.46,15.06
25-03-22,BZ,Op_002,Channel_001,0.03,252,14097,1065,255,27,0.39,193.05,60.72,6.42
25-03-22,LT,Op_002,Channel_001,0.33,1,57,5,1,1,0.02,61,20,20
25-03-22,PL,Op_002,Channel_001,0,20,1028,76,0,0,0,116.2,0,0
25-03-22,IN,Op_002,Channel_001,0,24,1704,111,0,0,0,228.75,0,0
25-03-22,BE,Op_002,Channel_001,0,27,1380,96,0,0,0,173.01,0,0
25-03-22,GI,Op_002,Channel_001,0,9,513,42,0,0,0,213.99,0,0
25-03-22,MA,Op_002,Channel_001,0,3,123,10,0,0,0,51,0,0
25-03-22,NO,Op_002,Channel_001,0,4,216,16,0,0,0,122,0,0
25-03-22,BA,Op_002,Channel_001,0,3,147,12,0,0,0,183,0,0
25-03-22,RS,Op_002,Channel_001,0,1,57,4,0,0,0,61,0,0
25-03-22,DZ,Op_002,Channel_001,0,1,25,2,0,0,0,31,0,0
25-03-22,HT,Op_002,Channel_001,0,2,54,4,0,0,0,62,0,0
25-03-22,DK,Op_002,Channel_001,0,2,56,4,0,0,0,62,0,0
25-03-22,IE,Op_002,Channel_001,0,2,56,4,0,0,0,62,0,0
25-03-22,KR,Op_002,Channel_001,0,2,58,4,0,0,0,62,0,0
26-03-22,GB,Op_002,Channel_001,0.38,10569,852054,769350,37194,14205,287.52,197.58,188.34,75.69
26-03-22,ES,Op_002,Channel_001,0.18,5670,369918,49826,15694,4954,81.52,67.9,37.57,11.99
26-03-22,DE,Op_002,Channel_001,0.36,10149,803127,198342,40536,15618,219.12,202.47,179.97,72.18
26-03-22,IT,Op_002,Channel_001,0.21,3615,268474,42542,7090,3007,45.7,68.03,35.76,14.49
26-03-22,FR,Op_002,Channel_001,0.16,12015,871938,74253,13149,7617,124.44,199.2,53.73,31.71
26-03-22,NL,Op_002,Channel_001,0.24,3688,183772,19210,5276,3086,45.28,132.84,55.34,32.44
26-03-22,AU,Op_002,Channel_001,0.14,1969,118060,11033,1278,617,7.1,64.28,18.5,9.07
26-03-22,SE,Op_002,Channel_001,0.06,5748,338550,30588,2487,1452,15.33,200.58,21.18,12.27
26-03-22,CH,Op_002,Channel_001,0.15,1371,77544,10767,1092,840,10.38,192.39,39.06,29.34
26-03-22,AT,Op_002,Channel_001,0.07,401,24098,2295,200,96,1.58,68.25,9.93,4.81
26-03-22,BZ,Op_002,Channel_001,0.04,182,11570,850,158,24,0.34,147.02,34.72,5.28
26-03-22,IN,Op_002,Channel_001,0,27,1875,129,0,0,0,224.01,0,0
26-03-22,GI,Op_002,Channel_001,0,18,882,72,0,0,0,122.22,0,0
26-03-22,BE,Op_002,Channel_001,0,16,968,68,0,0,0,137.5,0,0
26-03-22,NO,Op_002,Channel_001,0,6,376,28,0,0,0,71.17,0,0
26-03-22,PT,Op_002,Channel_001,0,6,532,40,0,0,0,203.34,0,0
26-03-22,PL,Op_002,Channel_001,0,9,642,48,0,0,0,243.99,0,0
26-03-22,DZ,Op_002,Channel_001,0,3,171,14,0,0,0,71.33,0,0
26-03-22,XK,Op_002,Channel_001,0,6,402,36,0,0,0,274.5,0,0
26-03-22,MA,Op_002,Channel_001,0,6,294,24,0,0,0,122,0,0
26-03-22,DK,Op_002,Channel_001,0,6,272,20,0,0,0,102,0,0
26-03-22,AL,Op_002,Channel_001,0,6,294,24,0,0,0,183,0,0
26-03-22,LU,Op_002,Channel_001,0,2,108,8,0,0,0,61,0,0
26-03-22,RS,Op_002,Channel_001,0,2,226,16,0,0,0,244,0,0
26-03-22,KR,Op_002,Channel_001,0,2,86,6,0,0,0,46,0,0
26-03-22,JE,Op_002,Channel_001,0,2,90,8,0,0,0,122,0,0
26-03-22,TN,Op_002,Channel_001,0,2,98,8,0,0,0,122,0,0
26-03-22,CZ,Op_002,Channel_001,0,2,108,8,0,0,0,122,0,0
26-03-22,MK,Op_002,Channel_001,0,1,25,2,0,0,0,31,0,0
27-03-22,GB,Op_002,Channel_001,0.42,7288,590726,543356,25432,10582,212.04,132.38,126.24,55.58
27-03-22,DE,Op_002,Channel_001,0.37,9510,735426,190146,38568,15438,211.47,197.55,176.28,73.77
27-03-22,ES,Op_002,Channel_001,0.16,16659,1077966,122619,27930,11058,171.51,201.84,80.88,32.61
27-03-22,IT,Op_002,Channel_001,0.19,3897,281339,34482,5141,2442,32.87,65.98,27.4,12.47
27-03-22,FR,Op_002,Channel_001,0.15,3868,279198,20902,2975,1935,28.35,66.02,15.67,10.23
27-03-22,NL,Op_002,Channel_001,0.35,5232,254793,47685,9207,5598,77.82,194.31,113.13,68.85
27-03-22,SE,Op_002,Channel_001,0.06,5490,320406,29613,2217,1254,12.66,198.69,19.41,11.01
27-03-22,AU,Op_002,Channel_001,0.08,1564,108132,8937,750,318,3.32,74.32,13.46,5.89
27-03-22,CH,Op_002,Channel_001,0.13,363,21500,2970,265,185,2.29,67.25,12.87,8.85
27-03-22,AT,Op_002,Channel_001,0.1,978,55204,5304,524,292,4.56,127.98,21.82,12.2
27-03-22,BZ,Op_002,Channel_001,0.03,278,16814,1247,245,29,0.41,69.9,17.63,2.09
27-03-22,NO,Op_002,Channel_001,0,14,912,67,0,0,0,74.14,0,0
27-03-22,BE,Op_002,Channel_001,0,6,480,36,0,0,0,91.5,0,0
27-03-22,IN,Op_002,Channel_001,0,16,1024,72,0,0,0,137.76,0,0
27-03-22,PL,Op_002,Channel_001,0,18,1362,102,0,0,0,259.5,0,0
27-03-22,MA,Op_002,Channel_001,0,4,268,22,0,0,0,84,0,0
27-03-22,DK,Op_002,Channel_001,0,4,216,15,0,0,0,61.25,0,0
27-03-22,HU,Op_002,Channel_001,0,8,380,28,0,0,0,107,0,0
27-03-22,RS,Op_002,Channel_001,0,4,200,14,0,0,0,53.5,0,0
27-03-22,SK,Op_002,Channel_001,0,9,408,27,0,0,0,153,0,0
27-03-22,BA,Op_002,Channel_001,0,6,294,24,0,0,0,183,0,0
27-03-22,IM,Op_002,Channel_001,0,1,45,4,0,0,0,61,0,0
27-03-22,JE,Op_002,Channel_001,0,3,135,12,0,0,0,183,0,0
27-03-22,GI,Op_002,Channel_001,0,1,49,4,0,0,0,61,0,0
27-03-22,MT,Op_002,Channel_001,0,3,147,12,0,0,0,183,0,0
27-03-22,GH,Op_002,Channel_001,0,2,50,4,0,0,0,31,0,0
27-03-22,MC,Op_002,Channel_001,0,3,162,12,0,0,0,183,0,0
27-03-22,US,Op_002,Channel_001,0,2,122,8,0,0,0,122,0,0
27-03-22,LT,Op_002,Channel_001,0,1,57,3,0,0,0,61,0,0
28-03-22,GB,Op_002,Channel_001,0.4,8232,665529,670812,29787,11850,237.6,197.97,188.76,78.21
28-03-22,DE,Op_002,Channel_001,0.39,4820,377098,81630,17048,7222,103.72,133.26,120.56,52.52
28-03-22,ES,Op_002,Channel_001,0.28,7552,467598,72858,15314,6838,100.42,134.38,82.76,37.04
28-03-22,IT,Op_002,Channel_001,0.24,5850,433936,72232,9080,4338,59.68,135.86,72.5,33
28-03-22,FR,Op_002,Channel_001,0.14,5706,422472,32414,4456,2872,41.18,135.48,28.8,18.4
28-03-22,NL,Op_002,Channel_001,0.27,3888,184560,29712,7104,3339,48.78,200.4,114.33,55.02
28-03-22,AU,Op_002,Channel_001,0.12,2272,144258,12768,1260,668,8.02,137.58,31.14,16.62
28-03-22,SE,Op_002,Channel_001,0.07,2686,157912,12762,1316,744,7.58,133.24,17.68,9.98
28-03-22,CH,Op_002,Channel_001,0.15,610,36008,5028,514,410,5.06,133.96,26.16,20.48
28-03-22,AT,Op_002,Channel_001,0.1,678,38692,3918,400,228,4.04,129.44,23.68,13.54
28-03-22,BZ,Op_002,Channel_001,0.03,542,30514,2310,418,48,0.68,134.32,30.84,3.54
28-03-22,IN,Op_002,Channel_001,0,25,1439,103,0,0,0,64.76,0,0
28-03-22,NO,Op_002,Channel_001,0,9,504,39,0,0,0,67.89,0,0
28-03-22,MA,Op_002,Channel_001,0,8,336,28,0,0,0,53.5,0,0
28-03-22,CZ,Op_002,Channel_001,0,9,762,60,0,0,0,305.01,0,0
28-03-22,JE,Op_002,Channel_001,0,2,110,10,0,0,0,76.5,0,0
28-03-22,DZ,Op_002,Channel_001,0,9,351,30,0,0,0,153,0,0
28-03-22,PL,Op_002,Channel_001,0,9,378,30,0,0,0,153,0,0
28-03-22,GI,Op_002,Channel_001,0,6,270,24,0,0,0,183,0,0
28-03-22,BA,Op_002,Channel_001,0,6,270,21,0,0,0,183,0,0
28-03-22,PT,Op_002,Channel_001,0,6,300,21,0,0,0,183,0,0
28-03-22,BE,Op_002,Channel_001,0,4,160,12,0,0,0,92,0,0
28-03-22,HU,Op_002,Channel_001,0,4,160,12,0,0,0,92,0,0
28-03-22,HR,Op_002,Channel_001,0,2,180,12,0,0,0,244,0,0
28-03-22,LI,Op_002,Channel_001,0,3,126,12,0,0,0,183,0,0
28-03-22,TN,Op_002,Channel_001,0,2,90,8,0,0,0,122,0,0
28-03-22,US,Op_002,Channel_001,0,2,114,8,0,0,0,122,0,0
28-03-22,SK,Op_002,Channel_001,0,1,28,2,0,0,0,31,0,0
29-03-22,GB,Op_002,Channel_001,0.42,2693,231554,218958,9128,3958,79.06,70.34,67.51,29.63
29-03-22,DE,Op_002,Channel_001,0.34,4444,368626,76808,18334,6846,93.2,141.72,125.76,48.58
29-03-22,ES,Op_002,Channel_001,0.26,3414,216800,32915,6592,2922,45.05,71.03,41.84,18.64
29-03-22,IT,Op_002,Channel_001,0.26,2405,186398,35769,4807,2088,26.59,71.09,43.5,18.55
29-03-22,FR,Op_002,Channel_001,0.1,5584,433328,31576,4478,2614,47.98,142.32,25.5,14.78
29-03-22,NL,Op_002,Channel_001,0.25,4323,208746,23130,6504,4026,58.56,212.04,86.7,53.49
29-03-22,SE,Op_002,Channel_001,0.06,3690,232098,18573,1551,858,8.76,214.56,22.44,12.39
29-03-22,AU,Op_002,Channel_001,0.09,2124,125062,10714,964,482,5.2,135.42,24.88,12.4
29-03-22,CH,Op_002,Channel_001,0.16,658,41200,5792,528,388,4.8,142.36,30.86,22.58
29-03-22,AT,Op_002,Channel_001,0.07,304,18574,1751,147,80,1.28,69.42,9.55,5.13
29-03-22,BZ,Op_002,Channel_001,0.03,512,28112,2280,488,58,0.82,137.2,37.58,4.54
29-03-22,IN,Op_002,Channel_001,0,42,2304,171,0,0,0,189.87,0,0
29-03-22,MA,Op_002,Channel_001,0,14,894,80,0,0,0,174.28,0,0
29-03-22,LU,Op_002,Channel_001,0,4,296,24,0,0,0,91.5,0,0
29-03-22,BA,Op_002,Channel_001,0,8,448,40,0,0,0,152.5,0,0
29-03-22,BE,Op_002,Channel_001,0,4,224,17,0,0,0,68.75,0,0
29-03-22,SK,Op_002,Channel_001,0,9,594,45,0,0,0,243.99,0,0
29-03-22,AL,Op_002,Channel_001,0,4,268,24,0,0,0,183,0,0
29-03-22,NO,Op_002,Channel_001,0,6,444,36,0,0,0,274.5,0,0
29-03-22,RS,Op_002,Channel_001,0,3,159,11,0,0,0,61.33,0,0
29-03-22,DK,Op_002,Channel_001,0,4,200,16,0,0,0,122,0,0
29-03-22,IM,Op_002,Channel_001,0,4,124,12,0,0,0,92,0,0
29-03-22,PL,Op_002,Channel_001,0,6,228,18,0,0,0,138,0,0
29-03-22,HU,Op_002,Channel_001,0,4,152,10,0,0,0,92,0,0
29-03-22,MK,Op_002,Channel_001,0,3,135,12,0,0,0,183,0,0
29-03-22,BR,Op_002,Channel_001,0,2,114,8,0,0,0,122,0,0
29-03-22,GI,Op_002,Channel_001,0,1,23,2,0,0,0,31,0,0
29-03-22,CZ,Op_002,Channel_001,0,1,26,1,0,0,0,31,0,0
29-03-22,PT,Op_002,Channel_001,0,2,52,2,0,0,0,62,0,0
30-03-22,GB,Op_002,Channel_001,0.42,5366,452228,499348,18124,7924,160,137.76,131.68,58.08
30-03-22,DE,Op_002,Channel_001,0.39,2318,187334,40335,8428,3658,54.72,68.92,61.45,27
30-03-22,ES,Op_002,Channel_001,0.26,11298,696180,101067,20814,9795,154.08,206.37,114.18,53.79
30-03-22,IT,Op_002,Channel_001,0.26,5928,451512,103744,12694,5150,72.38,139.42,92.82,36.14
30-03-22,FR,Op_002,Channel_001,0.11,2892,222298,16562,2258,1380,24.52,70.4,12.49,7.55
